time,chassis_x,chassis_y,chassis_z,roll_deg,pitch_deg,yaw_deg,susp_FL,susp_FR,susp_RL,susp_RR,steer_deg,steer_FL_deg,steer_FR_deg,speed_mps
4.7080,4.7690,-7.1807,1.1900,-0.001,0.001,-119.427,0.9840,0.8880,0.9439,0.9181,30.000,30.000,30.000,4.0415
4.7100,4.7638,-7.1869,1.1899,-0.005,-0.000,-119.544,0.9845,0.8880,0.9441,0.9180,30.000,30.000,30.000,4.0394
4.7120,4.7587,-7.1932,1.1899,-0.009,-0.003,-119.663,0.9849,0.8880,0.9442,0.9180,30.000,30.000,30.000,4.0385
4.7140,4.7535,-7.1994,1.1899,-0.006,-0.001,-119.782,0.9856,0.8879,0.9440,0.9183,30.000,30.000,30.000,4.0402
4.7160,4.7483,-7.2056,1.1899,-0.008,0.002,-119.901,0.9861,0.8878,0.9451,0.9186,30.000,30.000,30.000,4.0434
4.7180,4.7431,-7.2117,1.1900,-0.007,0.004,-120.020,0.9869,0.8877,0.9457,0.9189,30.000,30.000,30.000,4.0460
4.7200,4.7379,-7.2179,1.1900,-0.007,0.006,-120.139,0.9873,0.8876,0.9459,0.9191,30.000,30.000,30.000,4.0460
4.7220,4.7326,-7.2241,1.1900,-0.005,0.006,-120.259,0.9879,0.8876,0.9460,0.9193,30.000,30.000,30.000,4.0455
4.7240,4.7274,-7.2302,1.1900,-0.005,0.005,-120.379,0.9885,0.8875,0.9460,0.9195,30.000,30.000,30.000,4.0447
4.7260,4.7221,-7.2364,1.1900,-0.004,0.003,-120.499,0.9890,0.8874,0.9459,0.9196,30.000,30.000,30.000,4.0445
4.7280,4.7169,-7.2425,1.1900,-0.005,0.001,-120.619,0.9895,0.8873,0.9459,0.9197,30.000,30.000,30.000,4.0440
4.7300,4.7116,-7.2487,1.1899,-0.005,0.001,-120.739,0.9900,0.8873,0.9457,0.9199,30.000,30.000,30.000,4.0439
4.7320,4.7063,-7.2548,1.1899,-0.004,0.001,-120.858,0.9902,0.8872,0.9459,0.9200,30.000,30.000,30.000,4.0435
4.7340,4.7010,-7.2609,1.1899,-0.004,0.001,-120.977,0.9906,0.8871,0.9456,0.9200,30.000,30.000,30.000,4.0438
4.7360,4.6957,-7.2670,1.1899,-0.007,0.002,-121.097,0.9910,0.8871,0.9456,0.9201,30.000,30.000,30.000,4.0438
4.7380,4.6904,-7.2731,1.1899,-0.014,0.003,-121.215,0.9912,0.8871,0.9459,0.9202,30.000,30.000,30.000,4.0432
4.7400,4.6851,-7.2792,1.1899,-0.007,0.003,-121.332,0.9910,0.8872,0.9458,0.9203,30.000,30.000,30.000,4.0438
4.7420,4.6797,-7.2853,1.1900,-0.008,0.004,-121.449,0.9915,0.8871,0.9450,0.9204,30.000,30.000,30.000,4.0455
4.7440,4.6743,-7.2913,1.1900,-0.015,0.007,-121.568,0.9920,0.8869,0.9441,0.9204,30.000,30.000,30.000,4.0488
4.7460,4.6689,-7.2973,1.1901,-0.012,0.009,-121.685,0.9921,0.8868,0.9437,0.9205,30.000,30.000,30.000,4.0451
4.7480,4.6635,-7.3033,1.1901,-0.010,0.009,-121.803,0.9921,0.8867,0.9433,0.9204,30.000,30.000,30.000,4.0454
4.7500,4.6581,-7.3094,1.1901,-0.010,0.008,-121.923,0.9922,0.8866,0.9429,0.9204,30.000,30.000,30.000,4.0465
4.7520,4.6527,-7.3154,1.1901,-0.009,0.006,-122.042,0.9925,0.8864,0.9424,0.9204,30.000,30.000,30.000,4.0446
4.7540,4.6472,-7.3214,1.1900,-0.008,0.005,-122.162,0.9928,0.8863,0.9419,0.9203,30.000,30.000,30.000,4.0431
4.7560,4.6418,-7.3273,1.1900,-0.003,0.002,-122.281,0.9928,0.8862,0.9414,0.9202,30.000,30.000,30.000,4.0417
4.7580,4.6364,-7.3333,1.1900,-0.002,-0.000,-122.399,0.9931,0.8862,0.9413,0.9200,30.000,30.000,30.000,4.0405
4.7600,4.6310,-7.3393,1.1899,-0.006,-0.001,-122.518,0.9931,0.8862,0.9413,0.9199,30.000,30.000,30.000,4.0398
4.7620,4.6255,-7.3453,1.1899,-0.002,-0.000,-122.637,0.9931,0.8861,0.9411,0.9201,30.000,30.000,30.000,4.0394
4.7640,4.6200,-7.3512,1.1900,-0.008,0.000,-122.755,0.9931,0.8861,0.9415,0.9202,30.000,30.000,30.000,4.0410
4.7660,4.6146,-7.3572,1.1900,-0.013,0.002,-122.875,0.9933,0.8858,0.9414,0.9205,30.000,30.000,30.000,4.0419
4.7680,4.6091,-7.3631,1.1901,-0.016,0.005,-122.996,0.9931,0.8855,0.9415,0.9207,30.000,30.000,30.000,4.0431
4.7700,4.6035,-7.3690,1.1901,-0.019,0.007,-123.116,0.9932,0.8852,0.9413,0.9210,30.000,30.000,30.000,4.0450
4.7720,4.5980,-7.3749,1.1902,-0.022,0.008,-123.237,0.9933,0.8849,0.9411,0.9212,30.000,30.000,30.000,4.0454
4.7740,4.5924,-7.3808,1.1902,-0.025,0.008,-123.358,0.9935,0.8846,0.9409,0.9214,30.000,30.000,30.000,4.0460
4.7760,4.5869,-7.3867,1.1902,-0.028,0.010,-123.480,0.9938,0.8843,0.9408,0.9216,30.000,30.000,30.000,4.0469
4.7780,4.5813,-7.3925,1.1902,-0.025,0.011,-123.602,0.9936,0.8840,0.9409,0.9217,30.000,30.000,30.000,4.0470
4.7800,4.5757,-7.3984,1.1902,-0.024,0.010,-123.723,0.9941,0.8837,0.9407,0.9218,30.000,30.000,30.000,4.0482
4.7820,4.5701,-7.4042,1.1902,-0.024,0.007,-123.845,0.9943,0.8834,0.9404,0.9219,30.000,30.000,30.000,4.0489
4.7840,4.5644,-7.4100,1.1902,-0.022,0.004,-123.968,0.9948,0.8831,0.9402,0.9219,30.000,30.000,30.000,4.0491
4.7860,4.5588,-7.4158,1.1902,-0.019,0.002,-124.091,0.9950,0.8828,0.9400,0.9219,30.000,30.000,30.000,4.0485
4.7880,4.5532,-7.4216,1.1901,-0.015,0.002,-124.214,0.9953,0.8825,0.9400,0.9219,30.000,30.000,30.000,4.0485
4.7900,4.5475,-7.4274,1.1901,-0.012,0.002,-124.337,0.9954,0.8822,0.9399,0.9219,30.000,30.000,30.000,4.0489
4.7920,4.5418,-7.4332,1.1900,-0.008,0.002,-124.459,0.9956,0.8819,0.9399,0.9219,30.000,30.000,30.000,4.0483
4.7940,4.5361,-7.4390,1.1899,-0.005,0.003,-124.580,0.9956,0.8817,0.9399,0.9218,30.000,30.000,30.000,4.0478
4.7960,4.5304,-7.4447,1.1899,-0.006,0.002,-124.701,0.9958,0.8813,0.9399,0.9217,30.000,30.000,30.000,4.0477
4.7980,4.5248,-7.4505,1.1900,-0.008,0.005,-124.816,0.9956,0.8815,0.9409,0.9217,30.000,30.000,30.000,4.0469
4.8000,4.5191,-7.4562,1.1900,-0.009,0.006,-124.930,0.9952,0.8817,0.9416,0.9216,30.000,30.000,30.000,4.0473
4.8020,4.5134,-7.4620,1.1900,-0.011,0.007,-125.044,0.9951,0.8819,0.9420,0.9216,30.000,30.000,30.000,4.0485
4.8040,4.5077,-7.4677,1.1900,-0.009,0.005,-125.159,0.9948,0.8821,0.9423,0.9215,30.000,30.000,30.000,4.0483
4.8060,4.5019,-7.4735,1.1900,-0.010,0.002,-125.274,0.9947,0.8822,0.9426,0.9214,30.000,30.000,30.000,4.0500
4.8080,4.4962,-7.4792,1.1900,-0.004,0.000,-125.391,0.9947,0.8823,0.9427,0.9212,30.000,30.000,30.000,4.0510
4.8100,4.4904,-7.4849,1.1900,-0.003,0.001,-125.508,0.9947,0.8824,0.9423,0.9211,30.000,30.000,30.000,4.0531
4.8120,4.4846,-7.4906,1.1899,-0.004,-0.001,-125.624,0.9946,0.8826,0.9422,0.9209,30.000,30.000,30.000,4.0525
4.8140,4.4789,-7.4962,1.1899,-0.004,-0.000,-125.741,0.9945,0.8826,0.9419,0.9207,30.000,30.000,30.000,4.0517
4.8160,4.4731,-7.5019,1.1899,-0.004,0.000,-125.858,0.9944,0.8826,0.9421,0.9206,30.000,30.000,30.000,4.0515
4.8180,4.4673,-7.5076,1.1899,-0.008,0.001,-125.975,0.9942,0.8826,0.9420,0.9206,30.000,30.000,30.000,4.0521
4.8200,4.4614,-7.5132,1.1899,-0.009,0.003,-126.092,0.9940,0.8825,0.9416,0.9205,30.000,30.000,30.000,4.0538
4.8220,4.4556,-7.5188,1.1899,-0.008,0.005,-126.209,0.9938,0.8824,0.9419,0.9204,30.000,30.000,30.000,4.0538
4.8240,4.4497,-7.5244,1.1899,-0.007,0.007,-126.326,0.9938,0.8823,0.9420,0.9203,30.000,30.000,30.000,4.0550
4.8260,4.4439,-7.5300,1.1899,-0.014,0.006,-126.443,0.9938,0.8822,0.9421,0.9202,30.000,30.000,30.000,4.0551
4.8280,4.4380,-7.5356,1.1899,-0.015,0.007,-126.560,0.9932,0.8822,0.9421,0.9200,30.000,30.000,30.000,4.0553
4.8300,4.4321,-7.5412,1.1899,-0.019,0.007,-126.678,0.9932,0.8822,0.9426,0.9198,30.000,30.000,30.000,4.0568
4.8320,4.4262,-7.5468,1.1900,-0.014,0.006,-126.796,0.9931,0.8821,0.9427,0.9196,30.000,30.000,30.000,4.0597
4.8340,4.4203,-7.5523,1.1900,-0.014,0.006,-126.915,0.9933,0.8821,0.9423,0.9194,30.000,30.000,30.000,4.0622
4.8360,4.4143,-7.5578,1.1901,-0.014,0.005,-127.035,0.9935,0.8820,0.9421,0.9192,30.000,30.000,30.000,4.0630
4.8380,4.4083,-7.5633,1.1901,-0.014,0.003,-127.156,0.9936,0.8820,0.9417,0.9190,30.000,30.000,30.000,4.0632
4.8400,4.4023,-7.5688,1.1901,-0.013,0.002,-127.277,0.9940,0.8819,0.9416,0.9187,30.000,30.000,30.000,4.0620
4.8420,4.3963,-7.5743,1.1901,-0.012,0.002,-127.398,0.9942,0.8819,0.9416,0.9184,30.000,30.000,30.000,4.0607
4.8440,4.3903,-7.5798,1.1901,-0.008,0.002,-127.519,0.9943,0.8818,0.9416,0.9181,30.000,30.000,30.000,4.0599
4.8460,4.3843,-7.5852,1.1900,-0.005,0.003,-127.640,0.9943,0.8818,0.9418,0.9178,30.000,30.000,30.000,4.0588
4.8480,4.3783,-7.5907,1.1899,-0.000,0.003,-127.760,0.9942,0.8817,0.9419,0.9175,30.000,30.000,30.000,4.0588
4.8500,4.3723,-7.5961,1.1899,-0.004,0.000,-127.881,0.9943,0.8816,0.9421,0.9172,30.000,30.000,30.000,4.0581
4.8520,4.3663,-7.6016,1.1899,-0.008,0.000,-128.002,0.9943,0.8815,0.9421,0.9171,30.000,30.000,30.000,4.0589
4.8540,4.3602,-7.6070,1.1899,-0.009,0.002,-128.123,0.9942,0.8814,0.9426,0.9169,30.000,30.000,30.000,4.0595
4.8560,4.3542,-7.6124,1.1900,-0.008,-0.001,-128.245,0.9942,0.8813,0.9428,0.9167,30.000,30.000,30.000,4.0631
4.8580,4.3481,-7.6178,1.1900,-0.009,-0.003,-128.367,0.9945,0.8812,0.9427,0.9166,30.000,30.000,30.000,4.0619
4.8600,4.3420,-7.6232,1.1900,-0.005,-0.003,-128.491,0.9946,0.8811,0.9425,0.9164,30.000,30.000,30.000,4.0620
4.8620,4.3359,-7.6285,1.1900,-0.003,-0.000,-128.614,0.9947,0.8810,0.9432,0.9162,30.000,30.000,30.000,4.0616
4.8640,4.3298,-7.6339,1.1900,-0.003,0.001,-128.738,0.9948,0.8809,0.9436,0.9161,30.000,30.000,30.000,4.0621
4.8660,4.3237,-7.6392,1.1900,-0.002,0.001,-128.860,0.9947,0.8809,0.9437,0.9159,30.000,30.000,30.000,4.0609
4.8680,4.3176,-7.6446,1.1899,-0.002,0.001,-128.982,0.9946,0.8809,0.9439,0.9157,30.000,30.000,30.000,4.0601
4.8700,4.3115,-7.6499,1.1899,-0.004,0.001,-129.104,0.9945,0.8808,0.9441,0.9156,30.000,30.000,30.000,4.0602
4.8720,4.3053,-7.6553,1.1899,-0.007,0.002,-129.225,0.9941,0.8808,0.9442,0.9154,30.000,30.000,30.000,4.0598
4.8740,4.2992,-7.6606,1.1899,-0.006,0.002,-129.345,0.9938,0.8808,0.9445,0.9153,30.000,30.000,30.000,4.0611
4.8760,4.2931,-7.6659,1.1899,-0.010,0.002,-129.465,0.9936,0.8807,0.9446,0.9151,30.000,30.000,30.000,4.0621
4.8780,4.2869,-7.6712,1.1899,-0.010,0.003,-129.585,0.9932,0.8806,0.9444,0.9149,30.000,30.000,30.000,4.0634
4.8800,4.2807,-7.6765,1.1899,-0.008,0.005,-129.705,0.9932,0.8806,0.9449,0.9147,30.000,30.000,30.000,4.0645
4.8820,4.2745,-7.6818,1.1899,-0.009,0.004,-129.825,0.9927,0.8805,0.9449,0.9145,30.000,30.000,30.000,4.0642
4.8840,4.2683,-7.6870,1.1900,-0.008,0.002,-129.947,0.9926,0.8803,0.9451,0.9143,30.000,30.000,30.000,4.0665
4.8860,4.2621,-7.6923,1.1900,-0.011,0.002,-130.070,0.9926,0.8802,0.9456,0.9141,30.000,30.000,30.000,4.0682
4.8880,4.2559,-7.6975,1.1900,-0.012,0.001,-130.192,0.9922,0.8800,0.9458,0.9138,30.000,30.000,30.000,4.0686
4.8900,4.2496,-7.7027,1.1900,-0.014,-0.002,-130.315,0.9921,0.8798,0.9458,0.9135,30.000,30.000,30.000,4.0687
4.8920,4.2434,-7.7080,1.1900,-0.016,-0.005,-130.438,0.9920,0.8796,0.9458,0.9132,30.000,30.000,30.000,4.0690
4.8940,4.2371,-7.7132,1.1899,-0.017,-0.011,-130.562,0.9919,0.8795,0.9458,0.9129,30.000,30.000,30.000,4.0694
4.8960,4.2309,-7.7183,1.1899,-0.023,-0.015,-130.687,0.9920,0.8793,0.9457,0.9126,30.000,30.000,30.000,4.0694
4.8980,4.2246,-7.7235,1.1899,-0.030,-0.020,-130.813,0.9921,0.8791,0.9455,0.9128,30.000,30.000,30.000,4.0698
4.9000,4.2183,-7.7287,1.1901,-0.016,-0.008,-130.940,0.9925,0.8789,0.9451,0.9131,30.000,30.000,30.000,4.0728
4.9020,4.2119,-7.7338,1.1902,-0.006,0.005,-131.066,0.9926,0.8787,0.9478,0.9134,30.000,30.000,30.000,4.0736
4.9040,4.2056,-7.7389,1.1903,-0.000,0.016,-131.191,0.9927,0.8785,0.9502,0.9138,30.000,30.000,30.000,4.0768
4.9060,4.1992,-7.7440,1.1904,-0.002,0.020,-131.316,0.9927,0.8784,0.9524,0.9141,30.000,30.000,30.000,4.0775
4.9080,4.1929,-7.7492,1.1904,0.000,0.022,-131.438,0.9925,0.8785,0.9545,0.9144,30.000,30.000,30.000,4.0764
4.9100,4.1866,-7.7544,1.1905,0.001,0.023,-131.561,0.9923,0.8786,0.9564,0.9146,30.000,30.000,30.000,4.0791
4.9120,4.1803,-7.7595,1.1905,0.001,0.023,-131.684,0.9919,0.8787,0.9583,0.9148,30.000,30.000,30.000,4.0816
4.9140,4.1740,-7.7647,1.1905,0.001,0.023,-131.808,0.9915,0.8788,0.9600,0.9150,30.000,30.000,30.000,4.0840
4.9160,4.1676,-7.7699,1.1904,-0.001,0.021,-131.931,0.9910,0.8788,0.9615,0.9151,30.000,30.000,30.000,4.0862
4.9180,4.1613,-7.7750,1.1903,-0.004,0.018,-132.055,0.9904,0.8789,0.9630,0.9153,30.000,30.000,30.000,4.0886
4.9200,4.1550,-7.7802,1.1902,-0.007,0.013,-132.180,0.9898,0.8788,0.9643,0.9154,30.000,30.000,30.000,4.0910
4.9220,4.1486,-7.7854,1.1901,-0.008,0.007,-132.305,0.9891,0.8788,0.9654,0.9154,30.000,30.000,30.000,4.0939
4.9240,4.1423,-7.7906,1.1899,-0.008,0.001,-132.430,0.9885,0.8788,0.9663,0.9155,30.000,30.000,30.000,4.0968
4.9260,4.1359,-7.7957,1.1897,-0.007,-0.008,-132.556,0.9879,0.8788,0.9671,0.9155,30.000,30.000,30.000,4.0998
4.9280,4.1295,-7.8009,1.1897,-0.022,-0.009,-132.683,0.9873,0.8787,0.9677,0.9154,30.000,30.000,30.000,4.1024
4.9300,4.1231,-7.8060,1.1897,-0.043,-0.012,-132.811,0.9872,0.8786,0.9681,0.9170,30.000,30.000,30.000,4.1057
4.9320,4.1167,-7.8111,1.1898,-0.042,-0.011,-132.938,0.9870,0.8785,0.9677,0.9184,30.000,30.000,30.000,4.1133
4.9340,4.1101,-7.8161,1.1901,-0.041,0.000,-133.070,0.9882,0.8784,0.9663,0.9199,30.000,30.000,30.000,4.1281
4.9360,4.1036,-7.8212,1.1904,-0.031,0.011,-133.202,0.9883,0.8783,0.9670,0.9213,30.000,30.000,30.000,4.1222
4.9380,4.0970,-7.8262,1.1906,-0.021,0.020,-133.333,0.9885,0.8782,0.9670,0.9227,30.000,30.000,30.000,4.1241
4.9400,4.0905,-7.8312,1.1908,-0.014,0.028,-133.465,0.9884,0.8781,0.9670,0.9241,30.000,30.000,30.000,4.1267
4.9420,4.0839,-7.8362,1.1909,-0.009,0.037,-133.597,0.9883,0.8780,0.9669,0.9254,30.000,30.000,30.000,4.1287
4.9440,4.0774,-7.8412,1.1910,-0.003,0.045,-133.728,0.9881,0.8779,0.9667,0.9266,30.000,30.000,30.000,4.1301
4.9460,4.0708,-7.8463,1.1910,0.004,0.053,-133.859,0.9878,0.8778,0.9665,0.9278,30.000,30.000,30.000,4.1316
4.9480,4.0642,-7.8513,1.1911,0.001,0.053,-133.990,0.9874,0.8777,0.9661,0.9289,30.000,30.000,30.000,4.1327
4.9500,4.0577,-7.8563,1.1911,0.002,0.053,-134.119,0.9870,0.8779,0.9657,0.9299,30.000,30.000,30.000,4.1323
4.9520,4.0512,-7.8614,1.1911,0.002,0.052,-134.247,0.9864,0.8780,0.9652,0.9309,30.000,30.000,30.000,4.1340
4.9540,4.0446,-7.8665,1.1911,0.001,0.051,-134.376,0.9858,0.8782,0.9647,0.9318,30.000,30.000,30.000,4.1357
4.9560,4.0381,-7.8715,1.1910,0.001,0.050,-134.504,0.9851,0.8783,0.9640,0.9327,30.000,30.000,30.000,4.1372
4.9580,4.0315,-7.8766,1.1909,-0.002,0.046,-134.632,0.9844,0.8785,0.9634,0.9335,30.000,30.000,30.000,4.1385
4.9600,4.0249,-7.8816,1.1908,-0.005,0.041,-134.760,0.9836,0.8786,0.9627,0.9342,30.000,30.000,30.000,4.1400
4.9620,4.0184,-7.8867,1.1906,-0.010,0.035,-134.888,0.9828,0.8787,0.9619,0.9349,30.000,30.000,30.000,4.1415
4.9640,4.0118,-7.8917,1.1905,-0.010,0.026,-135.017,0.9819,0.8787,0.9611,0.9354,30.000,30.000,30.000,4.1433
4.9660,4.0053,-7.8968,1.1903,-0.009,0.015,-135.145,0.9815,0.8787,0.9602,0.9360,30.000,30.000,30.000,4.1452
4.9680,3.9987,-7.9018,1.1901,-0.009,0.004,-135.273,0.9811,0.8788,0.9592,0.9364,30.000,30.000,30.000,4.1467
4.9700,3.9921,-7.9069,1.1899,-0.012,-0.007,-135.402,0.9807,0.8788,0.9583,0.9368,30.000,30.000,30.000,4.1475
4.9720,3.9855,-7.9119,1.1899,-0.005,-0.003,-135.532,0.9804,0.8788,0.9572,0.9369,30.000,30.000,30.000,4.1497
4.9740,3.9788,-7.9169,1.1899,-0.011,0.001,-135.659,0.9800,0.8788,0.9542,0.9377,30.000,30.000,30.000,4.1528
4.9760,3.9721,-7.9218,1.1900,-0.009,0.005,-135.785,0.9798,0.8787,0.9520,0.9381,30.000,30.000,30.000,4.1567
4.9780,3.9654,-7.9267,1.1901,-0.015,0.010,-135.913,0.9801,0.8786,0.9504,0.9386,30.000,30.000,30.000,4.1566
4.9800,3.9587,-7.9316,1.1902,-0.017,0.012,-136.043,0.9798,0.8785,0.9488,0.9389,30.000,30.000,30.000,4.1565
4.9820,3.9520,-7.9365,1.1902,-0.018,0.012,-136.174,0.9804,0.8785,0.9472,0.9393,30.000,30.000,30.000,4.1565
4.9840,3.9452,-7.9413,1.1903,-0.020,0.010,-136.305,0.9805,0.8784,0.9456,0.9395,30.000,30.000,30.000,4.1566
4.9860,3.9385,-7.9462,1.1903,-0.022,0.008,-136.435,0.9809,0.8783,0.9440,0.9397,30.000,30.000,30.000,4.1551
4.9880,3.9317,-7.9510,1.1903,-0.024,0.005,-136.565,0.9812,0.8782,0.9424,0.9398,30.000,30.000,30.000,4.1538
4.9900,3.9250,-7.9559,1.1903,-0.025,0.003,-136.696,0.9814,0.8781,0.9408,0.9399,30.000,30.000,30.000,4.1527
4.9920,3.9182,-7.9607,1.1902,-0.027,0.001,-136.826,0.9816,0.8780,0.9394,0.9400,30.000,30.000,30.000,4.1516
4.9940,3.9114,-7.9655,1.1902,-0.025,-0.005,-136.957,0.9817,0.8779,0.9381,0.9400,30.000,30.000,30.000,4.1511
4.9960,3.9047,-7.9703,1.1901,-0.019,-0.006,-137.087,0.9821,0.8778,0.9365,0.9400,30.000,30.000,30.000,4.1501
4.9980,3.8979,-7.9751,1.1901,-0.010,-0.004,-137.219,0.9823,0.8777,0.9359,0.9399,30.000,30.000,30.000,4.1503
5.0000,3.8911,-7.9798,1.1900,-0.005,0.000,-137.349,0.9825,0.8776,0.9347,0.9398,30.000,30.000,30.000,4.1507
5.0020,3.8843,-7.9846,1.1900,-0.002,0.000,-137.478,0.9826,0.8775,0.9336,0.9397,30.000,30.000,30.000,4.1491
5.0040,3.8775,-7.9893,1.1899,0.001,0.002,-137.606,0.9827,0.8775,0.9328,0.9394,30.000,30.000,30.000,4.1472
5.0060,3.8707,-7.9941,1.1899,-0.003,-0.000,-137.734,0.9826,0.8776,0.9319,0.9393,30.000,30.000,30.000,4.1455
5.0080,3.8639,-7.9988,1.1900,-0.007,0.000,-137.862,0.9826,0.8775,0.9314,0.9394,30.000,30.000,30.000,4.1467
5.0100,3.8570,-8.0035,1.1900,-0.008,0.002,-137.990,0.9826,0.8773,0.9304,0.9393,30.000,30.000,30.000,4.1487
5.0120,3.8502,-8.0081,1.1900,-0.012,0.003,-138.118,0.9825,0.8771,0.9300,0.9392,30.000,30.000,30.000,4.1490
5.0140,3.8433,-8.0128,1.1901,-0.013,0.002,-138.247,0.9827,0.8770,0.9295,0.9390,30.000,30.000,30.000,4.1492
5.0160,3.8364,-8.0175,1.1901,-0.015,0.002,-138.376,0.9831,0.8768,0.9289,0.9389,30.000,30.000,30.000,4.1490
5.0180,3.8295,-8.0221,1.1900,-0.020,0.003,-138.505,0.9830,0.8766,0.9284,0.9387,30.000,30.000,30.000,4.1487
5.0200,3.8226,-8.0267,1.1900,-0.024,0.001,-138.633,0.9832,0.8765,0.9277,0.9384,30.000,30.000,30.000,4.1495
5.0220,3.8157,-8.0313,1.1901,-0.016,0.001,-138.762,0.9835,0.8763,0.9269,0.9381,30.000,30.000,30.000,4.1500
5.0240,3.8087,-8.0358,1.1901,-0.015,0.004,-138.891,0.9841,0.8761,0.9271,0.9378,30.000,30.000,30.000,4.1508
5.0260,3.8018,-8.0403,1.1901,-0.014,0.004,-139.020,0.9845,0.8760,0.9272,0.9375,30.000,30.000,30.000,4.1515
5.0280,3.7948,-8.0449,1.1901,-0.012,0.004,-139.150,0.9849,0.8758,0.9271,0.9371,30.000,30.000,30.000,4.1504
5.0300,3.7879,-8.0494,1.1901,-0.010,0.002,-139.280,0.9855,0.8757,0.9269,0.9367,30.000,30.000,30.000,4.1498
5.0320,3.7809,-8.0539,1.1900,-0.007,0.000,-139.410,0.9859,0.8755,0.9267,0.9363,30.000,30.000,30.000,4.1486
5.0340,3.7739,-8.0583,1.1900,-0.004,0.001,-139.540,0.9863,0.8753,0.9264,0.9358,30.000,30.000,30.000,4.1477
5.0360,3.7669,-8.0628,1.1899,-0.004,0.000,-139.670,0.9866,0.8752,0.9260,0.9353,30.000,30.000,30.000,4.1468
5.0380,3.7599,-8.0673,1.1899,-0.004,0.001,-139.797,0.9869,0.8751,0.9259,0.9349,30.000,30.000,30.000,4.1463
5.0400,3.7529,-8.0717,1.1899,-0.011,0.001,-139.922,0.9871,0.8751,0.9254,0.9345,30.000,30.000,30.000,4.1467
5.0420,3.7459,-8.0761,1.1899,-0.016,-0.003,-140.046,0.9874,0.8751,0.9249,0.9340,30.000,30.000,30.000,4.1469
5.0440,3.7388,-8.0804,1.1899,-0.019,-0.009,-140.173,0.9880,0.8751,0.9243,0.9335,30.000,30.000,30.000,4.1463
5.0460,3.7318,-8.0848,1.1899,-0.031,-0.015,-140.301,0.9890,0.8751,0.9237,0.9330,30.000,30.000,30.000,4.1458
5.0480,3.7247,-8.0891,1.1899,-0.037,-0.023,-140.430,0.9896,0.8751,0.9230,0.9324,30.000,30.000,30.000,4.1430
5.0500,3.7176,-8.0934,1.1899,-0.046,-0.031,-140.560,0.9902,0.8751,0.9224,0.9320,30.000,30.000,30.000,4.1414
5.0520,3.7105,-8.0977,1.1899,-0.058,-0.039,-140.690,0.9909,0.8751,0.9217,0.9315,30.000,30.000,30.000,4.1408
5.0540,3.7035,-8.1020,1.1899,-0.071,-0.046,-140.820,0.9924,0.8751,0.9211,0.9319,30.000,30.000,30.000,4.1372
5.0560,3.6964,-8.1063,1.1899,-0.079,-0.055,-140.950,0.9935,0.8751,0.9204,0.9320,30.000,30.000,30.000,4.1343
5.0580,3.6893,-8.1105,1.1900,-0.092,-0.064,-141.079,0.9939,0.8751,0.9198,0.9320,30.000,30.000,30.000,4.1330
5.0600,3.6822,-8.1148,1.1900,-0.102,-0.076,-141.208,0.9944,0.8751,0.9191,0.9322,30.000,30.000,30.000,4.1319
5.0620,3.6751,-8.1190,1.1903,-0.076,-0.064,-141.337,0.9955,0.8751,0.9182,0.9325,30.000,30.000,30.000,4.1324
5.0640,3.6679,-8.1231,1.1908,-0.017,-0.022,-141.463,0.9958,0.8750,0.9209,0.9330,30.000,30.000,30.000,4.1366
5.0660,3.6607,-8.1271,1.1913,0.037,0.020,-141.588,0.9960,0.8749,0.9199,0.9334,30.000,30.000,30.000,4.1407
5.0680,3.6535,-8.1313,1.1919,0.072,0.049,-141.711,0.9961,0.8748,0.9186,0.9339,30.000,30.000,30.000,4.1361
5.0700,3.6463,-8.1353,1.1925,0.089,0.067,-141.839,0.9963,0.8745,0.9175,0.9340,30.000,30.000,30.000,4.1351
5.0720,3.6391,-8.1394,1.1931,0.108,0.085,-141.966,0.9964,0.8744,0.9162,0.9342,30.000,30.000,30.000,4.1312
5.0740,3.6320,-8.1436,1.1937,0.121,0.098,-142.092,0.9963,0.8743,0.9150,0.9343,30.000,30.000,30.000,4.1281
5.0760,3.6248,-8.1477,1.1943,0.134,0.112,-142.216,0.9961,0.8744,0.9138,0.9344,30.000,30.000,30.000,4.1252
5.0780,3.6177,-8.1518,1.1948,0.148,0.126,-142.339,0.9958,0.8745,0.9127,0.9345,30.000,30.000,30.000,4.1230
5.0800,3.6105,-8.1559,1.1953,0.161,0.140,-142.461,0.9954,0.8746,0.9115,0.9345,30.000,30.000,30.000,4.1212
5.0820,3.6034,-8.1600,1.1958,0.173,0.155,-142.584,0.9948,0.8747,0.9104,0.9344,30.000,30.000,30.000,4.1193
5.0840,3.5962,-8.1641,1.1962,0.186,0.169,-142.706,0.9942,0.8748,0.9093,0.9343,30.000,30.000,30.000,4.1176
5.0860,3.5891,-8.1682,1.1966,0.198,0.183,-142.827,0.9935,0.8748,0.9082,0.9342,30.000,30.000,30.000,4.1159
5.0880,3.5820,-8.1723,1.1969,0.209,0.197,-142.949,0.9928,0.8749,0.9071,0.9341,30.000,30.000,30.000,4.1144
5.0900,3.5748,-8.1764,1.1972,0.215,0.207,-143.070,0.9919,0.8750,0.9061,0.9339,30.000,30.000,30.000,4.1128
